"Original_country_name_in_FUBC_report","Original_crop_name_in_FUBC_report","Year","Year_for_FAO_area","FAO_area_ha","IFA_area_ha","FAO_area_used_Yes_No","IFA_N_t","IFA_P2O5_t","IFA_K2O_t","Comment","Survey_respondent","ISO3_code","Country","Crop","Crop_UNFAO","Crop_UNFAO_aggregated","Crop_for_final_IFA_reporting"
"Norway","Other crops","2016/17",2017,NA,23000,"No",1000,0,0,"Tobacco, poppy, fodder (legumes), fodder (other), short rotation coppice, perenial herbaceous crops","Fertilizers Europe","NOR","Norway","Other crops","Other crops","Other crops","Residual"
"Pakistan","Wheat","2018/19",2018,8797227,8678000,"No",1338600,605000,5000,NA,"ENGRO","PAK","Pakistan","Wheat","Wheat","Wheat","Wheat"
"Pakistan","Rice","2018/19",2018,2810030,2810000,"No",338750,98150,1400,NA,"ENGRO","PAK","Pakistan","Rice","Rice, paddy","Rice, paddy","Rice"
"Pakistan","Grain Maize","2018/19",2018,1373922,893100,"No",198480,50000,2260,NA,"ENGRO","PAK","Pakistan","Grain Maize","Maize","Maize","Maize"
"Pakistan","Green Maize","2018/19",2018,NA,480900,"No",86600,16000,530,NA,"ENGRO","PAK","Pakistan","Green Maize","Maize, green","Maize, green","Maize green"
"Pakistan","Other cereals","2018/19",2018,754612,802000,"No",96150,21000,500,NA,"ENGRO","PAK","Pakistan","Other cereals","Other cereals","Other cereals","Other cereals"
"Pakistan","Rapeseed/Canola","2018/19",2018,223402,223482,"No",15570,6050,250,NA,"ENGRO","PAK","Pakistan","Rapeseed/Canola","Rapeseed","Rapeseed","Rapeseed"
"Pakistan","Cotton","2018/19",2018,2372968,2373000,"No",470590,72300,1450,NA,"ENGRO","PAK","Pakistan","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Pakistan","Soybeans","2018/19",2018,27,300,"No",15,15,2,NA,"ENGRO","PAK","Pakistan","Soybeans","Soybeans","Soybeans","Soybeans"
"Pakistan","Other oil crops","2018/19",2018,292500,316518,"No",22480,11000,350,NA,"ENGRO","PAK","Pakistan","Other oil crops","Other oil crops","Other oil Crops","Other oil crops"
"Pakistan","Sugar beet","2018/19",2018,771,5000,"No",900,570,100,NA,"ENGRO","PAK","Pakistan","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Pakistan","Sugar cane","2018/19",2018,1101946,1102000,"No",262730,78000,11000,NA,"ENGRO","PAK","Pakistan","Sugar cane","Sugar cane","Sugar cane","Sugar cane"
"Pakistan","Potato","2018/19",2018,193992,195537,"No",49820,25900,11500,NA,"ENGRO","PAK","Pakistan","Potato","Potato","Potato","Roots/tubers"
"Pakistan","Fruits and treenuts","2018/19",2018,1020089,1446628,"No",160505,82200,14000,NA,"ENGRO","PAK","Pakistan","Fruits and treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Pakistan","Vegetables6","2018/19",2018,421370,677694,"No",87328,38500,4500,NA,"ENGRO","PAK","Pakistan","Vegetables6","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Pakistan","Pulses","2018/19",2018,1346975,1329000,"No",84767,28100,700,NA,"ENGRO","PAK","Pakistan","Pulses","Pulses","Pulses","Pulses"
"Pakistan","Residual","2018/19",2018,234550,1584000,"No",138200,18800,860,"FAO residual: citrus fruits + rest of roots and tubers","ENGRO","PAK","Pakistan","Residual","Residual","Residual","Residual"
"Paraguay","Wheat","2018",2018,430000,485000,"No",9700,24250,4850,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Wheat","Wheat","Wheat","Wheat"
"Paraguay","Rice","2018",2018,142000,185000,"No",7400,9250,1850,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Rice","Rice, paddy","Rice, paddy","Rice"
"Paraguay","Grain Maize","2018",2018,1070000,925948,"No",32408.18,37037.92,13889.22,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Grain Maize","Maize","Maize","Maize"
"Paraguay","Green Maize (silage, bioenergy)","2018",2018,0,120530,"No",3013.25,3615.9,NA,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Green Maize (silage, bioenergy)","Maize, green","Maize, green","Maize green"
"Paraguay","Other Cereals","2018",2018,31000,135000,"No",2700,4050,NA,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Other Cereals","Other cereals","Other cereals","Other cereals"
"Paraguay","Soybeans","2018",2018,3510000,3544245,"No",7088.49,141769.8,106327.35,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Soybeans","Soybeans","Soybeans","Soybeans"
"Paraguay","Oil Palm","2018",2018,16539,NA,"No",NA,0,0,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Oil Palm","Oil palm fruit","Oil palm fruit","Oil palm"
"Paraguay","Rapeseed / Canola","2018",2018,30000,42000,"No",840,1260,1260,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Rapeseed / Canola","Rapeseed","Rapeseed","Rapeseed"
"Paraguay","Other Oil Crops","2018",2018,101940,155986.154588282,"No",779.930772941408,3119.72309176563,4679.58463764845,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Paraguay","Cotton","2018",2018,9493,12000,"No",300,360,360,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Paraguay","Sugar Cane","2018",2018,110000,163000,"No",8150,3260,4890,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Sugar Cane","Sugar cane","Sugar cane","Sugar cane"
"Paraguay","Coffee","2018",2018,320,NA,"No",NA,0,0,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Coffee","Coffee, green","Coffee, green","Coffee green"
"Paraguay","Roots & Tubers","2018",2018,188344,12450,"No",311.25,249,373.5,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Roots & Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Paraguay","Fruits & Treenuts","2018",2018,82469,68465,"No",1711.625,1369.3,2053.95,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Paraguay","Vegetables","2018",2018,15129,18000,"No",450,360,540,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Paraguay","Pulses","2018",2018,102732,NA,"No",NA,0,0,"Data gathered by Martin Torres Duggan and Fernando Garcia","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Pulses","Pulses","Pulses","Pulses"
"Paraguay","Rangeland","2018",2018,17000000,349062,"No",7600,6981.24,10471.86,"Data gathered by Martin Torres Duggan and Fernando Garcia. Rangeland = Natural perennial and annual grasses.","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Rangeland","Grassland","Grassland","Grassland"
"Paraguay","Cultivated Pastures","2018",2018,NA,323656,"No",8091.4,6473.12,9709.68,"Data gathered by Martin Torres Duggan and Fernando Garcia. Cultivated pastures = Forage crops being planted either annually or perennial.","Sustentap, 2020. Paraguay. Dres. Enrique Hahn and Ramiro Samaniego.","PRY","Paraguay","Cultivated Pastures","Grassland","Grassland","Grassland"
"Peru","Wheat","2018",2018,127306,NA,"No",NA,NA,NA,NA,"Federico Ramirez","PER","Peru","Wheat","Wheat","Wheat","Wheat"
"Peru","Rice","2018",2018,437938,414100,"No",56395.2966801937,28749.0038812031,12033.0661954944,NA,"Federico Ramirez","PER","Peru","Rice","Rice, paddy","Rice, paddy","Rice"
"Peru","Maize Grain","2018",2018,462076,276595,"No",37668.8169168273,15362.1458169937,9644.87595559366,NA,"Federico Ramirez","PER","Peru","Maize Grain","Maize","Maize","Maize"
"Peru","Maize, Green (silage, bioenergy)","2018",2018,47533,NA,"No",0,0,0,NA,"Federico Ramirez","PER","Peru","Maize, Green (silage, bioenergy)","Maize, green","Maize, green","Maize green"
"Peru","Other Cereals","2018",2018,227866,888415,"No",24198.2262739117,8223.79337780539,7744.7644318306,NA,"Federico Ramirez","PER","Peru","Other Cereals","Other cereals","Other cereals","Other cereals"
"Peru","Soybeans","2018",2018,832,NA,"No",0,0,0,NA,"Federico Ramirez","PER","Peru","Soybeans","Soybeans","Soybeans","Soybeans"
"Peru","Oil Palm","2018",2018,66228,73567,"No",10018.9152158218,3404.93917496333,3206.60437383701,NA,"Federico Ramirez","PER","Peru","Oil Palm","Oil palm fruit","Oil palm fruit","Oil palm"
"Peru","Other Oil Crops","2018",2018,29587,NA,"No",0,0,0,NA,"Federico Ramirez","PER","Peru","Other Oil Crops","Other Oil Crops","Other oil Crops","Other oil crops"
"Peru","Cotton","2018",2018,20775,10000,"No",1089.50102255868,462.835126478357,290.583583566636,NA,"Federico Ramirez","PER","Peru","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Peru","Sugar Cane","2018",2018,84838,90356,"No",12305.369299289,0,0,NA,"Federico Ramirez","PER","Peru","Sugar Cane","Sugar cane","Sugar cane","Sugar cane"
"Peru","Tea","2018",2018,1776,NA,"No",0,0,0,NA,"Federico Ramirez","PER","Peru","Tea","Tea","Tea","Tea"
"Peru","Coffee","2018",2018,432409,225500,"No",12284.1240293491,8349.54568166956,6552.65980942765,NA,"Federico Ramirez","PER","Peru","Coffee","Coffee, green","Coffee, green","Coffee green"
"Peru","Cocoa","2018",2018,160419,120000,"No",9805.50920302812,5554.02151774028,3487.00300279964,NA,"Federico Ramirez","PER","Peru","Cocoa","Cocoa, beans","Cocoa, beans","Residual"
"Peru","Roots & Tubers","2018",2018,481598,479498,"No",52241.3561314842,26631.4220971343,27866.849430607,NA,"Federico Ramirez","PER","Peru","Roots & Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Peru","Fruits & Treenuts","2018",2018,543115,180500,"No",24581.8668214802,12531.2610494015,13112.5842084445,NA,"Federico Ramirez","PER","Peru","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Peru","Vegetables","2018",2018,233448,120000,"No",19611.0184060562,8331.03227661042,10461.0090083989,NA,"Federico Ramirez","PER","Peru","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Peru","Pulses","2018",2018,209448,NA,"No",NA,NA,NA,NA,"Federico Ramirez","PER","Peru","Pulses","Pulses","Pulses","Pulses"
"Peru","Grassland","2018",2018,18800000,NA,"No",NA,NA,NA,NA,"Federico Ramirez","PER","Peru","Grassland","Grassland","Grassland","Grassland"
"Philippines","Maize Grain","2018",2018,2511436,2511436.27,"No",106518.1843819,28159.8440729427,22963.0552207151,NA,"ATLAS","PHL","Philippines","Maize Grain","Maize","Maize","Maize"
"Philippines","Rice","2018",2018,4800406,4800406.09,"No",384032.4872,96008.1218,72006.09135,"IFA estimates for rice","ATLAS revised by IFA","PHL","Philippines","Rice","Rice, paddy","Rice, paddy","Rice"
"Philippines","Other Cereals","2018",2018,102,NA,"No",NA,NA,NA,NA,"ATLAS","PHL","Philippines","Other Cereals","Other cereals","Other cereals","Other cereals"
"Philippines","Soybeans","2018",2018,490,NA,"No",NA,NA,NA,NA,"ATLAS","PHL","Philippines","Soybeans","Soybeans","Soybeans","Soybeans"
"Philippines","Oil Palm","2018",2018,62671,62671.39,"No",3715.09814951697,885.537508071864,3395.15150807186,NA,"ATLAS","PHL","Philippines","Oil Palm","Oil palm fruit","Oil palm fruit","Oil palm"
"Philippines","Coconut","2018",2018,3628134,3628134.38,"No",7754.39760009686,13.1465425,764.4447925,NA,"ATLAS","PHL","Philippines","Coconut","Coconuts","Other oil Crops","Other oil crops"
"Philippines","Cotton","2018",2018,638,NA,"No",NA,NA,NA,NA,"ATLAS","PHL","Philippines","Cotton","Cottonseed","Cottonseed","Cottonseed"
"Philippines","Sugar Cane","2018",2018,437506,437506.16,"No",72682.8859927751,22822.7160617675,22357.0145333816,NA,"ATLAS","PHL","Philippines","Sugar Cane","Sugar cane","Sugar cane","Sugar cane"
"Philippines","Coffee","2018",2018,113352,113351.88,"No",1184.68084364734,434.131014678322,963.941035647353,NA,"ATLAS","PHL","Philippines","Coffee","Coffee, green","Coffee, green","Coffee green"
"Philippines","Cocoa","2018",2018,27133,27133.11,"No",458.921,221.246,607.331,NA,"ATLAS","PHL","Philippines","Cocoa","Cocoa, beans","Cocoa, beans","Residual"
"Philippines","Roots & Tubers","2018",2018,342918,299396.33,"No",2500,1000,703,NA,"ATLAS","PHL","Philippines","Roots & Tubers","Roots and tubers nes","Roots and tubers nes","Roots/tubers"
"Philippines","Fruits & Treenuts","2018",2018,1774876,817235.01,"No",30857.1032656269,31334.1850622588,23961.9795407696,NA,"ATLAS","PHL","Philippines","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Philippines","Vegetables","2018",2018,787764,250137.67,"No",12350.7184021313,4309.28155924031,5652.23855232045,NA,"ATLAS","PHL","Philippines","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Philippines","Pulses","2018",2018,67547,NA,"No",NA,NA,NA,NA,"ATLAS","PHL","Philippines","Pulses","Pulses","Pulses","Pulses"
"Poland","Wheat","2017/18",2018,2417230,2417230,"No",219967.93,70099.67,99106.43,NA,"Fertilizers Europe","POL","Poland","Wheat","Wheat","Wheat","Wheat"
"Poland","Grain maize, including corn cob maize","2017/18",2018,645410,645400,"No",95519.2,27106.8,56795.2,NA,"Fertilizers Europe","POL","Poland","Grain maize, including corn cob maize","Maize","Maize","Maize"
"Poland","Green maize","2017/18",2018,4813,613583,"No",77601.041,30679.15,42866.81,"Silage maize + Maize for biogas","Fertilizers Europe","POL","Poland","Green maize","Maize, green","Maize, green","Maize green"
"Poland","Other cereals","2017/18",2018,4743670,4743675,"No",233820.874,71678.692,122990.957,"Barley, rye, triticale, oats, rice","Fertilizers Europe","POL","Poland","Other cereals","Other cereals","Other cereals","Other cereals"
"Poland","Oilseed rape","2017/18",2018,845110,845109,"No",122540.805,36339.687,48171.213,NA,"Fertilizers Europe","POL","Poland","Oilseed rape","Rapeseed","Rapeseed","Rapeseed"
"Poland","Other oil crops","2017/18",2018,46070,45000,"No",1350,900,1575,"Sunflower, soya, linseed","Fertilizers Europe","POL","Poland","Other oil crops","Other oil crops","Other oil Crops","Other oil crops"
"Poland","Sugar beet","2017/18",2018,238920,235848,"No",40094.16,11792.4,16509.36,NA,"Fertilizers Europe","POL","Poland","Sugar beet","Sugar beet","Sugar beet","Sugar beet"
"Poland","Fruits & Treenuts","2017/18",2018,378460,352567,"No",31731.03,6346.206,15160.381,"Nuts, herbs, bushes, vineyards","Fertilizers Europe","POL","Poland","Fruits & Treenuts","Fruit, fresh nes","Fruit primary and citrus fruits and treenuts","Fruit primary and citrus fruits and treenuts"
"Poland","Vegetables","2017/18",2018,191705,158866,"No",15727.734,5083.712,8102.166,NA,"Fertilizers Europe","POL","Poland","Vegetables","Vegetables, fresh nes","Vegetables, fresh nes","Vegetables"
"Poland","Pulses (peas, beans)","2017/18",2018,251980,250780,"No",4263.26,6269.5,10783.54,NA,"Fertilizers Europe","POL","Poland","Pulses (peas, beans)","Pulses (peas, beans)","Pulses","Pulses"
"Poland","Potato","2017/18",2018,290970,290973,"No",17749.353,5819.46,10766.001,"Data for potatoes can be used as proxy for Roots and tubers","Fertilizers Europe","POL","Poland","Potato","Potato","Potato","Roots/tubers"
"Poland","Total Grassland","2017/18",2018,3150000,3149874,"No",282521.784927259,44732.615946816,96528.2765168135,NA,"Fertilizers Europe","POL","Poland","Total Grassland","Grassland","Grassland","Grassland"
"Poland","Fertilized forests","2017/18",2018,NA,0,"No",0,0,0,NA,"Fertilizers Europe","POL","Poland","Fertilized forests","Forestry","Forestry","Residual"
"Poland","Other crops","2017/18",2018,NA,610727,"No",35629.726,21859.561,30083.455,"Tobacco, poppy, fodder (legumes), fodder (other), short rotation coppice, perenial herbaceous crops","Fertilizers Europe","POL","Poland","Other crops","Other crops","Other crops","Residual"
